book_a;book_b;count
0380730138;0743237188;7
0375702709;0971880107;7
0375703063;0316666343;7
1400031362;140003180X;7
0449911004;0316666343;7
0805036504;0805036377;7
0425181464;0425178579;7
0425181685;0441003745;7
0671024248;0316666343;7
0441003257;0316666343;7
0425181685;0441005748;7
0671021001;0142000205;7
0671021001;0385265700;7
0399147195;0316666343;7
0061097101;0316601950;7
0671867172;0671701231;7
0671021001;0060930535;7
0316780375;0312195516;7
0345441265;0316666343;6
0312147015;0312195516;6
0345439104;0743237188;6
0345439104;0671021001;6
087113795X;0316666343;6
0385199570;0684853507;6
0385474016;0316666343;6
0836218221;0836221362;6
0385199570;0684867621;6
0440225701;0671568175;6
0385730586;0316666343;6
055356451X;0553292722;6
0345368932;0345339495;6
0385265700;0061009059;6
0345368932;0345362861;6
067164257X;0671534718;6
0385265700;0060930535;6
0345438329;0688177751;6
0679746048;0385335881;6
0345438329;1400031346;6
0345439104;0060976845;6
0064400557;0439139600;6
0452282195;0316666343;6
0316168688;0312966970;6
0316168688;0316666343;6
0375702709;0767905385;6
055356451X;0553571885;6
055356451X;0553564528;6
0060392452;0671021001;6
0060392452;0671003755;6
0553561618;0553564528;6
0345445848;0375706771;6
0440225701;0312976275;6
0345445848;0446675059;6
0679751521;0312195516;6
0345362861;0345368932;6
0060391626;0671003755;6
0345362861;0345339495;6
0385492081;0060976845;6
0061097101;0385484518;6
0805036504;0805019375;6
0385492081;0060930535;6
0679751521;0061009059;6
0385265700;0142000205;6
0679751521;0060987103;6
0679746048;0671021001;6
0375702709;0452282829;6
0425136981;0425128164;6
0671693816;0385335482;6
0312144075;0312195516;6
0553564528;0553561618;6
0345444884;0316666343;6
0553564528;055356451X;6
0877017883;0312195516;6
0345445848;0060987103;6
0679746048;0767905180;6
0345445848;0316096199;6
0375702709;0380730138;6
0425150984;0425183971;6
0316782505;0684865742;6
0316782505;0743237188;6
0425150984;0515131229;6
0425150984;051513628X;6
0553582127;0312966091;6
0440226104;0375706771;6
155874262X;0452282829;6
0345378482;0345353145;6
0385730586;0385729340;6
0060502258;0312966091;6
0316096199;0440226104;6
0380710218;0316666343;6
0345339495;0345368932;6
0345378482;0345380371;6
0345339495;0345362861;6
155874262X;0971880107;6
0060502258;0142000205;6
1558747109;1558745718;6
0385337639;0142000205;6
0425136981;0425121259;6
0440225701;0446672211;6
0399501487;0971880107;6
0060938455;0345313860;6
0316789089;0312195516;6
0060392452;1400034779;6
0375703764;0316666343;6
0515124214;0373484224;6
0451190556;0451169514;6
0060938455;0060392452;6
0425154092;0449219364;6
0441005241;0345423402;6
0425132951;0425128164;6
0373218192;051513287X;6
0743203631;0060930535;6
0375700757;0312966091;6
0060976845;0446673544;6
0375700757;0060987103;6
0375700757;0060976845;6
0380725827;0425188787;6
0060976845;0452282829;6
0553571885;055356451X;6
0373218397;0373218036;6
0373218397;0373243790;6
0373218397;0373483503;6
0375700757;0385721420;6
0060976845;0385492081;6
0142000205;0385337639;6
051512219X;0515121843;6
0425191583;0515126772;6
0425191583;0425189031;6
0425191583;0425181464;6
0373218192;0316666343;6
0373218192;0373244487;6
1558747109;0553213148;6
0446610542;0515132020;6
0671021001;0060976845;6
0446610542;0515136530;6
0373218192;0425189031;6
0142000205;0385265700;6
0060959037;0452282829;6
0425189031;0515136379;6
0375500510;0312195516;6
0679412956;0316666343;6
0553250426;0446672211;6
0425189031;0515126772;6
0373218400;0373218036;6
0373218400;0373218486;6
0373218400;0373244487;6
0670865796;0671003755;6
0373218400;0515132020;6
0440414806;0316666343;6
0373218397;0515121843;6
0142000205;0060502258;6
0316284955;0446672211;6
0060392452;0060976845;6
0373218397;0515128546;6
0375504613;0316666343;6
0316284955;0452282152;6
0449003795;0449219364;6
1592400876;1400031354;6
0060392452;0060938455;6
0449003795;0316601950;6
0425191583;0515131229;6
0679751521;0385265700;6
0446606189;0312966091;6
0553250426;0375706771;6
0345465083;0312195516;6
0060392452;0385335482;6
0399501487;0312305060;6
0446606189;0446605484;6
0439139600;0385484518;6
0345318854;0380752859;6
0441004520;0425181685;6
0515114693;0373483694;6
0440241162;042518630X;6
0553569031;0380717018;6
0375700757;0671001795;6
0345452534;0316666343;6
0440226104;0316601950;6
0345446860;0316666343;6
0345436911;0060930535;6
0446605484;0316666343;6
0440226104;0316096199;6
0446605484;0446606189;6
0439139600;0316666343;6
0446606189;0671001795;6
0439139600;0064400557;6
0439139600;0060987103;6
0316284955;0142000205;6
0375700757;1400034779;6
0142000663;0684801523;6
0525947299;0316666343;6
0345353145;0345378482;6
0805036504;0553280368;6
0425191583;0515136379;6
0425191583;051513628X;6
0373218036;0515136379;6
0142001430;0060934417;6
0515114693;051513287X;6
0679751521;0446672211;6
0373218036;0373218397;6
0373218036;0373218400;6
0425192733;0452282152;6
0786881852;0385484518;6
0380820854;0515136530;6
0380820854;0515136379;6
0142001430;0316601950;6
0345380371;0345378482;6
0345380371;0316666343;6
0345413881;0345413903;6
0380717018;0553569031;6
0805019375;0805036504;6
0805019375;0805036377;6
0842329218;0842332278;6
0842329218;0842342702;6
1558745718;1558747109;6
0385335881;0312291639;6
0842329242;0316666343;6
0440498058;0345339681;6
0312983298;0312983301;6
0425142485;0425128164;6
0345413881;0316666343;6
0385335881;0671021001;6
055321313X;0452282152;6
0671534718;067164257X;6
0375725784;0060934417;6
0385721420;0743237188;6
0767905385;1400031354;6
0449223604;0553280368;6
0385335881;0385335830;6
0679454470;0679441018;6
055321313X;0312305060;6
0767905385;0375702709;6
0312305060;0316096199;6
0385335830;0385335881;6
034538475X;0670851086;6
0515090506;0515095826;6
0440498058;0140386645;6
0767905180;0385335881;6
0385336810;0316666343;6
0060502258;0671001795;6
0767905180;0060987103;6
0312291639;0684801523;6
0671568175;0440225701;6
0345413903;0345413881;6
0425121259;0425136981;6
0553278592;0515131229;6
0553213148;1558747109;6
0312305060;0743237188;6
0440498058;0312195516;6
0312305060;0684801523;6
0312986343;0385484518;6
0060502258;1400034779;6
0441009239;0441008534;6
0767905385;0312195516;6
0671534734;0671729462;6
0767905180;0679746048;6
0440219078;0316666343;6
1558744606;1558744150;6
0385720920;0385498721;6
0449223604;0425188787;6
0671534718;0312966970;6
0425128164;0425142485;6
0425128164;0425136981;6
0786885688;0446672211;6
0836221362;0836218221;6
0836221362;0836220889;6
0805036377;0805019375;6
0786885688;0385335482;6
0836220889;0836218620;6
0836220889;0836218787;6
0836220889;0836221362;6
0805036377;0805059555;6
0553294903;0515126772;6
0553289411;0609610597;6
0553294903;0515128554;6
0553294903;0515136530;6
0805059555;0553280368;6
0805059555;0805036377;6
0385721420;0375705856;6
034540761X;0312195516;6
0380717018;0380710218;6
0380717018;0380718340;6
0553250531;0312195516;6
0312983301;0312983298;6
0679731725;0060976845;6
0060391626;0316666343;6
0345409671;0345422384;6
0345409671;0345434803;6
0425142485;0553582747;6
1558745718;0316666343;6
0553250531;0446672211;6
0385721420;0375700757;6
0425128164;0425132951;6
1565122968;0316666343;6
0385721420;0316666343;6
0375725784;0452282152;6
0553296981;0671021001;6
0553582747;0425142485;6
0836218787;0836220889;6
1558744150;0316666343;6
0060934417;0345438329;6
0836218620;0836220889;6
0060934417;0375705856;6
0312265867;0399150897;6
0842332278;0842329218;6
0805036504;0399147195;6
0312291639;0452282829;6
0312265867;0312990456;6
0316782505;0312195516;6
0312265867;0312205406;6
0671004549;0671888587;6
0385335482;0385484518;6
0380710218;0380717018;6
1558744150;0312195516;6
0345339681;0312990456;6
0380718340;0312966970;6
0385335482;0671693816;6
0449911004;0312195516;6
0385335482;0671003755;6
0380718340;0380717018;6
0385492081;0345438329;6
0060502258;0449219364;6
1558744150;0380730138;6
084233226X;0842329277;6
0380718340;0425180638;6
0375705856;0385721420;6
0842342702;0312195516;6
0312205406;0312265867;6
0345434803;0345313860;6
0679441018;0679454470;6
067164257X;0316666343;6
0842342702;0842329218;6
0385729340;0385730586;6
0743454529;0316666343;6
0316096199;0345445848;6
0440940001;0312195516;6
0345435168;0446672211;6
0345434803;0345409671;6
0345434803;0345422384;6
0553560247;0553574639;6
0440200989;0671004549;6
0375705856;0060934417;6
0345435168;0312966970;6
0316096199;0312305060;6
0064400557;0312195516;6
0553292722;055356451X;6
0345435168;0375706771;6
0553583468;0316666343;6
0345422384;0345313860;6
0345422384;0345409671;6
0345422384;0345434803;6
0312990456;0312195516;6
0312990456;0312265867;6
0316781142;0312195516;6
0312983271;1400034779;6
0312282990;1400034779;6
0316781142;0316666343;6
0312990456;0345339681;6
0767902521;0312195516;6
0671568175;0671888587;6
0446394521;0312195516;6
034538475X;0375401598;6
0671004549;0440200989;6
0312291639;0385335881;6
0515093203;0515095826;6
0446394521;0316601950;6
0385492081;0375706771;6
0345423402;0441000916;6
0345423402;0441005241;6
0441000916;0345423402;6
0345339681;0440498058;6
0515095826;0515090506;6
0842332251;0842329277;6
0515095826;0515093203;6
0446519138;0312195516;6
0441000916;0425181685;6
0441008534;0441009239;6
1558744150;1558744606;6
1558744150;0894803204;6
0345423291;0375412530;6
0312282990;0316666343;6
0767900383;0312195516;6
0842329277;0842332251;6
0842329277;084233226X;6
067101420X;0316666343;6
0375401598;034538475X;6
0425181464;0425189031;6
0684867621;0385199570;6
0684865742;0316782505;6
0684872153;0060987103;6
0425181464;0425191583;6
0425178579;0312966970;6
0380730138;0385265700;6
0399149392;0399149848;6
0425181464;042518630X;6
0515120006;051513628X;6
0971880107;0312195516;6
0425178579;0515126772;6
0380752859;0345318854;6
0399150897;0312265867;6
0425178579;0425189031;6
0425178579;042518630X;6
0971880107;0316601950;6
0399147195;0553284789;6
0399147195;0553279912;6
0380813815;0380728133;6
0425178579;0425183971;6
0425178579;0373484224;6
0425178579;0373483503;6
0380789035;0441003257;6
0684853507;0385199570;6
0373244487;0373484003;6
0373244487;0373243790;6
0373244487;0373218400;6
0373244487;0373218192;6
0688170528;0452282152;6
0425188787;0380725827;6
0671744216;0515128554;6
0971880107;0385335881;6
0373484410;0515131229;6
0425183971;0515136530;6
0425183971;0515136379;6
0399133143;0670839531;6
055357230X;0380718340;6
0804111359;0316666343;6
0375412530;0345423291;6
0385498721;0385720920;6
0446675059;0345445848;6
0670851086;034538475X;6
0671888587;0671568175;6
0684814994;0312195516;6
0373484232;0373484224;6
0452264464;0316666343;6
0399149848;0399149392;6
0670851086;0345313860;6
0060987529;1400034779;6
0553574639;0553560247;6
0140386645;0440498058;6
0670839531;0684867621;6
0140244824;0375706771;6
0060175966;1400031354;6
1400031346;0345438329;6
0140244824;0446672211;6
0671888587;0671004549;6
0140186409;0316666343;6
0671759345;0671729462;6
0399149848;0515136379;6
0399149848;0515136530;6
1400031346;0312966970;6
1400031346;0671001795;6
0399147195;0805036504;6
0425180638;0380718340;6
0425178579;0515132020;6
0446675059;0345438329;6
0425178579;0515128554;6
0373484232;0515128546;6
1400031346;0446672211;6
0373484232;0515126772;6
055357230X;0553279556;6
0441003257;0380789035;6
1400031346;0061009059;6
0373484003;0515128546;6
0446673544;0060976845;6
0380813815;0061009059;6
0373483694;051513287X;6
0373243286;0373484003;6
0373483694;0515132020;6
0385490445;0316666343;6
0671867091;0316666343;6
0684853515;0684853507;6
0446675059;0671001795;6
0373483694;0515131229;6
0684801523;0142000663;6
0684801523;0312291639;6
0373218486;051513287X;6
0425181685;0441000916;6
0684801523;0312305060;6
0451169514;0451190556;6
0684853507;0684853515;6
0373243790;0373218397;6
0971880107;0452282152;6
0060987529;0312195516;6
0373218486;0515132020;6
0060987529;0060988649;6
0373484003;051511779X;6
0373484003;0373244487;6
0373484003;0373483503;6
0373243790;0373244487;6
0971880107;155874262X;6
0688177751;0452282829;6
0380728133;0380813815;6
0373218966;0515136379;6
0399149392;0515136530;6
0373218966;051513628X;6
0373484429;051513287X;6
0060175966;0316666343;6
0373243286;0373483503;6
0425181685;0441004520;6
0373484429;0515128546;6
0515120006;0515121843;6
0684862719;0316666343;6
0375412824;0312195516;6
0688177751;0345438329;6
0894803204;1558744150;6
0684801523;0316666343;6
0609610597;0553289411;6
0375412530;0446672211;6
0684801523;0345313860;6
0373484003;0373243790;6
0399149392;051513628X;6
0373484003;0373243286;6
0971880107;0399501487;6
0670865796;0385484518;6
0671729462;0671534734;6
0373243286;0515132020;6
0515120006;051513287X;6
0399149392;051513287X;6
0060988649;0060987103;6
0684867621;0670839531;6
0060988649;0060987529;6
0373483694;0515121843;6
0385490445;0312195516;6
0515120006;0373484224;6
0894808249;0316666343;6
0670839531;0399133143;6
0373218486;0373218400;6
0373243286;0515131229;6
1400031362;0060987103;6
0380728133;0316666343;6
0373484429;0373243790;6
0425188787;0449223604;6
0671729462;0671759345;6
0375412824;0345438329;6
0373483694;0515126772;6
0767902521;1400034779;5
0515093203;051510566X;5
0380730847;0553279556;5
0385721420;1400031362;5
055357230X;0449221512;5
0425147517;034539657X;5
0440219078;0671867091;5
0971880107;0743237188;5
0515093203;0515087122;5
0679734775;0684801523;5
0440219078;0553279912;5
0312291639;0060930535;5
0671888587;0316666343;5
0440219078;0671003755;5
0553582747;0316666343;5
0767905385;0452282195;5
0385721420;1400031354;5
0375725784;0316666343;5
0375725784;0316601950;5
0375725784;0316284955;5
0375725784;0312305060;5
0380718332;0446606189;5
0375725784;0312195516;5
1573229571;0312195516;5
155874424X;0312966970;5
0767907817;0440241162;5
0767907817;0385335482;5
1573229571;0312305060;5
0440216745;0316666343;5
0380718332;0449219461;5
0767902521;0060920084;5
0767902521;0060930535;5
0842329250;0842332340;5
0842329250;0842332278;5
0380718332;0449003787;5
0767902521;0316666343;5
0312282990;1400031354;5
055357230X;0449219461;5
0553802496;0316666343;5
0375725784;0060392452;5
0446363251;0316666343;5
0345413873;055357227X;5
055357230X;0449219364;5
0451205421;0316666343;5
0767905385;1400034779;5
0767905385;0767900383;5
0679735771;0679723161;5
0345413881;0380718332;5
0446363251;0312195516;5
0345413873;0312980140;5
0345413873;0345413903;5
0671867091;0440219078;5
0375725784;0060938455;5
0671534718;0671729462;5
0345413873;0425180638;5
0345413873;0449003787;5
0345413881;0451188454;5
0345413881;0380817691;5
0060927569;0060930535;5
0385335830;0061009059;5
0767905180;0446675059;5
0767905180;0446672211;5
0062502182;0345313860;5
034541389X;0446605484;5
0679454470;034538475X;5
0515120006;0515136379;5
0440219078;0312195516;5
0679735771;0345313860;5
0060920084;0767902521;5
0440217520;0553280368;5
034541389X;0345413903;5
0140244824;0142000205;5
0767905180;0671021001;5
0345413903;0446605484;5
0440219078;0316284955;5
0679735771;0312195516;5
0373484003;0515126772;5
0060930187;0316666343;5
0515120006;0515132020;5
0345413903;034541389X;5
0425121259;0425142485;5
0671568175;0440200989;5
0345413903;0345413873;5
0425121259;0425128164;5
0515120006;0515131229;5
0062502182;0142000205;5
0440219078;0060938455;5
0380718332;0345413881;5
0140244824;0060976845;5
0140244824;0060930535;5
0671867091;0380718340;5
1558744592;1558745718;5
0380718332;0380710218;5
0515087122;0515093203;5
0440219078;0440498058;5
0671568175;0671004549;5
0140244824;0316601950;5
034541389X;0312195516;5
0767905385;0312291639;5
0440219078;0385474016;5
0446363251;0671003755;5
0380717018;0842329218;5
0140244824;0312195516;5
0345413903;0671001795;5
0385335830;0767905180;5
0345413881;0553279556;5
0060920084;0449221482;5
0345413881;055357230X;5
0345413881;0671001795;5
0670031909;0316666343;5
0440217520;0449221490;5
0684867621;0399133143;5
0679454470;0375401598;5
0373484232;0515121843;5
0140244824;0440226104;5
0684853507;0670839531;5
0312979096;0312195516;5
0786866845;0316666343;5
0786866845;0061009059;5
0345380371;0060392452;5
0385512104;0312195516;5
0553583468;0553583441;5
0425181685;0345423402;5
0553583468;0553575538;5
0385512104;0316096199;5
0786866586;0316666343;5
0786866586;0316284955;5
1400031362;0060987529;5
0452282195;0375702709;5
0380789035;0060934719;5
0385511612;1400031354;5
0786867647;0316601950;5
0380789035;0060392452;5
0440225701;0316666343;5
0373484429;0373484224;5
0061097101;0684872153;5
0440225701;0345339703;5
0446675059;0446672211;5
0441790348;0061000027;5
0399147195;0449003787;5
0373484410;0515128546;5
0373484410;0515126772;5
0425181464;051513628X;5
0373484410;0515114693;5
0425181464;051513287X;5
0380005239;0316096199;5
0836218787;0836204387;5
0679723161;0316666343;5
0385336810;0385336179;5
0385336810;0385335881;5
0553572326;0553572202;5
0684853507;0451190572;5
0380710218;0380718332;5
1400031362;0316666343;5
0836218620;0836221362;5
